ip-10-0-0-225: udbd-10010 stopped.
ip-10-0-0-225: Starting udbd-10010.
ip-10-0-0-225: udbd-10010 (16838) started.
"userid","ptime","articleid","price","refid"
"4107",1411319450,22,2.25,32
"1480",1411277409,33,1.0600000000000001,0
"1480",1411310537,36,1.3400000000000001,31
"5585",1411278059,4,2.7400000000000002,0
"5308",1411280985,16,1.05,18
"5308",1411295718,36,1.3400000000000001,15
"5308",1411303339,46,1.3500000000000001,35
"4377",1411280999,35,1.75,34
"818",1411282126,3,2.8700000000000001,4
"818",1411893358,12,1.9199999999999999,1
"3736",1411282882,29,1.2,46
"2055",1411283474,32,2.77,42
"2055",1411308771,17,4.6100000000000003,31
"2055",1411514942,31,1.55,30
"5155",1411283582,33,1.0600000000000001,0
"6261",1411284270,29,1.2,0
"6261",1411813779,12,1.22,0
"8691",1411284567,50,2.8500000000000001,0
"7109",1411284817,36,1.3400000000000001,0
"7109",1411423967,33,1.4199999999999999,34
"7109",1411786924,11,1.0800000000000001,34
"1980",1411285139,29,1.2,24
"1980",1411305246,16,1.05,21
"1980",1411557081,33,1.0600000000000001,7
"3561",1411286157,29,1.2,15
"3561",1411288759,33,1.0600000000000001,28
"8496",1411286551,36,1.3400000000000001,22
"7279",1411286926,36,1.3400000000000001,22
"7279",1411336763,22,2.25,49
"7279",1411352958,30,1.1299999999999999,0
"7279",1411416658,10,1.6100000000000001,49
"7279",1411839428,12,1.22,0
"8503",1411287575,41,1.4099999999999999,35
"8503",1411313791,35,1.75,40
"8503",1411349011,14,1.03,0
"1414",1411287776,44,2.6600000000000001,0
"1414",1411301430,22,2.25,23
"1414",1411338546,29,1.2,8
"6001",1411288186,35,1.75,0
"6001",1411292283,52,1.05,34
"6001",1411703101,26,3.9300000000000002,0
"6001",1411707305,28,2.1000000000000001,25
"8604",1411289045,16,1.05,0
"8604",1411373578,24,1.49,11
"8604",1411407015,14,1.03,49
"3274",1411289243,46,1.3500000000000001,38
"6028",1411291016,31,3.46,38
"1012",1411292216,39,1.1100000000000001,19
"2580",1411294396,29,1.2,24
"2580",1411305144,52,1.05,28
"4546",1411295392,52,1.05,42
"4546",1411923921,7,1.28,38
"7153",1411295855,41,1.4099999999999999,49
"7153",1411311179,33,1.0600000000000001,36
"7153",1411324454,29,1.2,2
"8492",1411296076,49,2,8
"9525",1411296142,29,1.2,25
"9525",1411330163,41,1.4099999999999999,6
"9525",1411993590,3,1.0700000000000001,23
"6953",1411296175,52,1.05,43
"6953",1411326404,35,1.75,21
"6953",1411332602,43,1.28,29
"6953",1411639549,29,1.8600000000000001,50
"6953",1411642886,19,1.8700000000000001,28
"6953",1411677764,29,1.8600000000000001,9
"6953",1411678173,29,1.8600000000000001,28
"2117",1411296452,16,1.05,16
"7189",1411296953,39,1.1100000000000001,19
"7189",1411299770,46,1.3500000000000001,38
"7189",1411780899,12,1.22,0
"7189",1411789834,26,2.5800000000000001,23
"7189",1411831881,11,1.0800000000000001,12
"2596",1411297327,39,1.1100000000000001,10
"9461",1411297395,35,1.75,28
"9461",1411333095,46,1.3500000000000001,24
"9461",1411337519,35,1.75,45
"9461",1412087100,25,1.1399999999999999,12
"7383",1411297593,5,2.75,0
"8763",1411297593,39,1.1100000000000001,41
"9923",1411298467,36,1.3400000000000001,0
"9923",1411662234,9,1.2,2
"1013",1411298723,44,2.6600000000000001,15
"6741",1411298764,16,1.05,49
"6741",1411473560,47,1.52,35
"2502",1411299594,16,1.05,21
"8867",1411299725,41,1.4099999999999999,15
"1362",1411299982,39,1.1100000000000001,22
"1362",1411302922,41,1.4099999999999999,15
"1362",1411338114,52,1.05,32
"1362",1412041976,48,1.54,0
"5097",1411300176,52,1.05,0
"5097",1411514867,7,1.9299999999999999,25
"4602",1411302534,16,1.05,22
"4602",1411376260,16,1.3100000000000001,35
"7086",1411303160,16,1.05,1
"8321",1411303681,41,1.4099999999999999,0
"8321",1411340197,52,1.05,3
"4633",1411304386,52,1.05,5
"1623",1411304591,39,1.1100000000000001,42
"4588",1411305073,43,1.28,4
"6055",1411305089,41,1.4099999999999999,18
"6055",1411338516,46,1.3500000000000001,17
"62",1411305834,38,3.1099999999999999,0
"5087",1411306162,52,1.05,38
"4561",1411306686,41,1.4099999999999999,40
"4561",1411323714,41,1.4099999999999999,40
"9626",1411306736,36,1.3400000000000001,40
"9626",1411326294,35,1.75,2
"8971",1411307258,43,1.28,11
"8971",1411762668,22,1.6699999999999999,36
"8971",1411952146,26,1.3200000000000001,47
"8971",1412016008,43,1.1799999999999999,8
"8971",1412029687,52,1.5900000000000001,14
"8971",1412031417,12,1.47,51
"3683",1411307628,41,1.4099999999999999,43
"8938",1411307806,22,2.25,48
"8938",1411317055,52,1.05,21
"8938",1411324339,39,1.1100000000000001,36
"8938",1411553835,44,3.1400000000000001,12
"6480",1411308511,44,2.6600000000000001,24
"5586",1411308898,46,1.3500000000000001,23
"1147",1411309029,33,1.0600000000000001,46
"3549",1411309622,52,1.05,18
"1434",1411310750,46,1.3500000000000001,22
"8324",1411310959,16,1.05,0
"8324",1411409492,48,1.1200000000000001,31
"8098",1411311668,52,1.05,23
"3719",1411312039,9,5.5499999999999998,27
"3719",1411325216,16,1.05,8
"3719",1411585537,41,1.7,35
"7004",1411313005,36,1.3400000000000001,32
"671",1411313893,52,1.05,25
"671",1411527296,47,1.3600000000000001,33
"671",1411544852,33,1.0600000000000001,37
"5637",1411314052,39,1.1100000000000001,17
"397",1411316977,41,1.4099999999999999,4
"3367",1411317351,16,1.05,7
"2550",1411318101,36,1.3400000000000001,12
"9074",1411318688,16,1.05,46
"7786",1411319166,16,1.05,18
"593",1411319334,41,1.4099999999999999,7
"6864",1411319997,16,1.05,12
"5185",1411322507,8,2.3900000000000001,35
"6392",1411322790,29,1.2,42
"6392",1411323973,43,1.28,36
"6392",1411340220,16,1.05,8
"6392",1411524477,46,1.1899999999999999,0
"6392",1411537068,46,1.1899999999999999,12
"6392",1411643449,7,1.4399999999999999,32
"6392",1411675667,28,1.9099999999999999,42
"8407",1411323966,43,1.28,37
"7955",1411324065,49,2,18
"3946",1411324070,16,1.05,43
"3677",1411324738,41,1.4099999999999999,28
"9136",1411326401,4,2.7400000000000002,26
"9136",1411338988,29,1.2,3
"9136",1411970242,40,2.02,0
"9136",1411973148,29,1.4399999999999999,27
"9136",1412015068,25,2.3199999999999998,38
"9136",1412031845,23,1.9199999999999999,8
"9136",1412078835,32,1.05,40
"9136",1412095178,15,2.04,48
"7593",1411327555,41,1.4099999999999999,8
"7593",1411355458,11,1.1200000000000001,23
"1532",1411327759,33,1.0600000000000001,0
"9985",1411328643,29,1.2,42
"3437",1411328674,43,1.28,0
"1881",1411329860,33,1.0600000000000001,49
"2538",1411330215,41,1.4099999999999999,17
"2538",1411446712,34,1.24,0
"2538",1411482163,19,2.48,14
"2538",1411482971,38,1.8700000000000001,18
"2538",1411802191,51,1.55,23
"2538",1411825041,13,1.3200000000000001,3
"6484",1411330376,31,3.46,23
"6484",1411874794,25,1.4099999999999999,24
"6484",1411951657,30,2.5899999999999999,0
"1974",1411330628,52,1.05,5
"8378",1411331208,33,1.0600000000000001,25
"1893",1411333775,33,1.0600000000000001,16
"1893",1411351138,24,1.49,0
"1893",1411814575,47,1.6799999999999999,0
"1893",1411816137,23,1.4099999999999999,46
"7424",1411334084,33,1.0600000000000001,12
"6955",1411334159,16,1.05,38
"1132",1411334502,46,1.3500000000000001,0
"5119",1411334602,29,1.2,40
"5119",1411374087,49,3.54,9
"5119",1411667726,9,1.2,44
"2901",1411336018,44,2.6600000000000001,15
"2901",1411615047,7,1.4399999999999999,0
"2901",1411707827,5,1.3500000000000001,0
"2901",1411750578,5,1.3500000000000001,15
"2985",1411336536,16,1.05,12
"2985",1411342712,29,1.2,15
"2985",1411622826,7,1.4399999999999999,25
"2985",1411651989,43,1.6399999999999999,44
"5716",1411338565,43,1.28,38
"8463",1411338581,43,1.28,3
"8463",1411974450,41,1.05,0
"6362",1411339697,29,1.2,38
"6362",1411722572,8,2.3599999999999999,28
"147",1411340971,16,1.05,3
"147",1411602777,37,2.2000000000000002,13
"9649",1411341073,33,1.0600000000000001,22
"9649",1411678137,21,1.6000000000000001,30
"9649",1412068689,7,1.0600000000000001,2
"2154",1411341373,16,1.05,13
"7597",1411342010,52,1.05,49
"6842",1411343793,41,1.4099999999999999,33
"6586",1411343970,16,1.05,7
"6775",1411345827,33,1.4199999999999999,0
"6775",1411365310,43,1.3700000000000001,20
"6775",1411396336,48,1.1200000000000001,6
"6775",1411398818,11,1.1200000000000001,47
"6748",1411345870,20,2.5,0
"6748",1411365352,24,1.49,19
"6748",1412043694,8,1.21,15
"8665",1411346289,24,1.49,0
"8665",1411645570,30,1.45,31
"1954",1411346410,16,1.3100000000000001,0
"1954",1411847976,7,2.3100000000000001,3
"1954",1411889621,39,1.2,41
"1954",1411907882,26,2.3100000000000001,32
"8465",1411346427,48,1.1200000000000001,0
"8465",1411377478,30,1.1299999999999999,47
"8465",1411381685,38,2.8500000000000001,29
"5700",1411346939,38,2.8500000000000001,0
"5700",1411352605,33,1.4199999999999999,37
"5700",1411392184,20,2.5,32
"1099",1411346949,7,2.3399999999999999,7
"1099",1411360315,14,1.03,1
"1099",1411374005,13,3.5699999999999998,29
"1099",1411392366,21,1.8400000000000001,12
"1099",1411399498,16,1.3100000000000001,2
"9025",1411347351,10,1.6100000000000001,0
"9025",1411355886,24,1.49,9
"9025",1411887386,6,1.76,0
"9025",1411920135,33,2.1400000000000001,39
"9025",1411947099,6,1.76,28
"9025",1412078578,15,2.04,19
"9025",1412084669,22,3.0699999999999998,14
"9375",1411347626,11,1.1200000000000001,0
"9375",1411358594,48,1.1200000000000001,4
"9375",1411668569,47,1.02,42
"9375",1411722761,42,2.7200000000000002,0
"6619",1411347914,48,1.1200000000000001,0
"6458",1411348312,12,1.96,0
"6458",1411397125,19,2.27,11
"6819",1411348372,48,1.1200000000000001,0
"6819",1411387884,3,2.3399999999999999,24
"6819",1412059728,32,1.05,49
"6819",1412071551,19,1.75,31
"6819",1412118584,18,1.0800000000000001,41
"3671",1411349164,16,1.3100000000000001,0
"3671",1411525711,42,1.0800000000000001,0
"3671",1411736140,22,1.6699999999999999,28
"4120",1411349165,6,1.23,0
"4120",1411823516,24,1.1299999999999999,0
"4120",1411838701,11,1.0800000000000001,28
"4120",1412050813,32,1.05,0
"249",1411349344,6,1.23,0
"249",1411366944,36,5.0800000000000001,21
"249",1411401394,29,3.6800000000000002,27
"249",1411464951,4,2.1800000000000002,42
"249",1411476111,38,1.8700000000000001,10
"249",1411837849,42,1.5,34
"249",1411901569,49,3.2599999999999998,16
"5012",1411349431,24,1.49,0
"5012",1411381346,7,2.3399999999999999,5
"5012",1411428907,18,4.96,28
"5012",1411884151,28,1.8300000000000001,14
"5012",1411906309,48,1.47,38
"5851",1411349576,6,1.23,7
"4604",1411350688,33,1.4199999999999999,13
"4604",1411374171,24,1.49,43
"4604",1411997268,4,1.1499999999999999,8
"7082",1411350950,48,1.1200000000000001,22
"7082",1411590674,3,1.04,13
"9186",1411350958,43,1.3700000000000001,28
"1065",1411350995,14,1.03,0
"576",1411351742,16,1.3100000000000001,0
"576",1411366464,26,2.6299999999999999,48
"576",1411429453,30,1.1299999999999999,25
"576",1411972673,43,1.1799999999999999,0
"2525",1411352772,14,1.03,0
"296",1411353633,30,1.1299999999999999,0
"2572",1411354080,48,1.1200000000000001,0
"2572",1411382830,33,1.4199999999999999,50
"2572",1411867952,12,1.9199999999999999,12
"2572",1412094412,8,1.21,32
"9654",1411354696,52,4.04,0
"9654",1411412563,11,1.1200000000000001,24
"3195",1411355329,39,3.5299999999999998,19
"460",1411356165,14,1.03,10
"460",1411647048,7,1.4399999999999999,21
"8317",1411356303,10,1.6100000000000001,38
"6715",1411356746,11,1.1200000000000001,32
"6715",1411377953,6,1.23,27
"6590",1411356821,37,3.5499999999999998,26
"6590",1411371088,10,1.6100000000000001,33
"6590",1411429278,6,1.23,24
"5697",1411359239,33,1.4199999999999999,15
"7491",1411359601,30,1.1299999999999999,49
"7491",1411380865,10,1.6100000000000001,29
"7491",1411666889,47,1.02,38
"716",1411360796,41,2.8500000000000001,0
"716",1411376658,19,2.27,5
"716",1411526058,12,2.3799999999999999,49
"716",1411570103,26,1.8300000000000001,35
"7494",1411361026,14,1.03,0
"7494",1411521402,42,1.0800000000000001,0
"7494",1411647349,35,1.1399999999999999,0
"1281",1411361400,30,1.1299999999999999,40
"1281",1411427452,16,1.3100000000000001,40
"1281",1411460416,47,1.52,2
"1281",1411467953,8,1.1499999999999999,46
"1281",1411603574,30,1.45,0
"1281",1411628550,7,1.4399999999999999,10
"1281",1411632832,47,1.02,6
"1281",1411642237,47,1.02,46
"1281",1411676030,33,2.29,1
"3702",1411361582,48,1.1200000000000001,36
"3833",1411364235,30,1.1299999999999999,39
"3833",1411616702,30,1.45,30
"3833",1412022928,22,1.6100000000000001,9
"2396",1411364310,30,1.1299999999999999,0
"2396",1412058993,30,1.1799999999999999,47
"9188",1411364324,14,1.03,15
"3366",1411364358,6,1.23,8
"3366",1411409889,10,1.6100000000000001,2
"3366",1411786980,24,1.1299999999999999,0
"3366",1411839565,51,1.55,5
"3366",1411843254,13,1.3200000000000001,24
"5545",1411365723,14,1.03,31
"178",1411367435,6,1.23,42
"178",1411379404,52,4.04,5
"2934",1411367787,16,1.3100000000000001,42
"2934",1411396684,48,1.1200000000000001,19
"1178",1411368242,8,1.8300000000000001,24
"1178",1411911284,39,1.2,16
"1178",1411940964,39,1.2,45
"2155",1411368351,11,1.1200000000000001,35
"119",1411368542,16,1.3100000000000001,32
"116",1411368832,14,1.03,13
"2838",1411369012,10,1.6100000000000001,0
"2838",1411371725,30,1.1299999999999999,9
"580",1411371344,6,1.23,35
"1634",1411371389,7,2.3399999999999999,2
"9418",1411373406,6,1.23,37
"9418",1411380230,10,1.6100000000000001,50
"5789",1411373514,26,2.6299999999999999,47
"883",1411373707,4,4.3300000000000001,0
"883",1411515631,52,3.0699999999999998,0
"5790",1411375289,48,1.1200000000000001,0
"4352",1411375436,10,1.6100000000000001,24
"6054",1411377599,10,1.6100000000000001,44
"6054",1411429453,10,1.6100000000000001,44
"4040",1411379062,52,4.04,34
"4040",1411405661,24,1.49,51
"4040",1411426382,47,3.0099999999999998,20
"4040",1411627609,7,1.4399999999999999,0
"8034",1411379714,33,1.4199999999999999,34
"6043",1411380731,33,1.4199999999999999,8
"3192",1411380820,11,1.1200000000000001,37
"91",1411380887,14,1.03,0
"4943",1411381935,6,1.23,0
"4943",1411786257,12,1.22,38
"1086",1411382311,30,1.1299999999999999,0
"4156",1411382440,11,1.1200000000000001,22
"4156",1411401811,7,2.3399999999999999,10
"4156",1411899812,14,2.7400000000000002,50
"7541",1411382493,11,1.1200000000000001,49
"1971",1411382703,38,2.8500000000000001,8
"1971",1411433872,17,1.95,0
"2494",1411382824,24,1.49,37
"2494",1412098314,32,1.05,44
"8794",1411384606,41,2.8500000000000001,1
"1605",1411385212,14,1.03,4
"2914",1411385410,30,1.1299999999999999,25
"2914",1411402483,8,1.8300000000000001,29
"5804",1411386276,48,1.1200000000000001,25
"5804",1411541070,37,2.2000000000000002,35
"3149",1411386690,11,1.1200000000000001,39
"2082",1411387295,6,1.23,32
"109",1411387646,37,3.5499999999999998,10
"109",1411872304,6,1.76,33
"3957",1411389286,11,1.1200000000000001,15
"7773",1411389334,49,3.54,20
"7773",1411425471,49,3.54,48
"1419",1411389766,16,1.3100000000000001,0
"1419",1411679824,3,1.4399999999999999,0
"9183",1411390967,6,1.23,8
"3876",1411391776,16,1.3100000000000001,16
"8099",1411392412,38,2.8500000000000001,39
"3667",1411392657,14,1.03,16
"3667",1411418890,48,1.1200000000000001,13
"5745",1411393752,14,1.03,40
"4360",1411394092,19,2.27,0
"4360",1411900275,38,1.25,33
"4360",1411944740,29,2.2000000000000002,46
"9429",1411394567,43,1.3700000000000001,22
"8618",1411394661,16,1.3100000000000001,15
"163",1411394751,48,1.1200000000000001,16
"5508",1411397328,14,1.03,0
"5508",1412051591,44,4.5899999999999999,0
"5508",1412051837,5,2.0899999999999999,43
"9246",1411397726,30,1.1299999999999999,17
"9246",1411408018,16,1.3100000000000001,29
"9246",1411663675,33,2.29,6
"8881",1411400129,43,1.3700000000000001,7
"8881",1411414774,14,1.03,35
"9473",1411400523,6,1.23,11
"4436",1411401119,11,1.1200000000000001,3
"4436",1411576316,36,2.6099999999999999,16
"4436",1411899484,25,1.4099999999999999,50
"2605",1411402676,43,1.3700000000000001,17
"3628",1411404289,14,1.03,23
"8298",1411404814,16,1.3100000000000001,45
"8298",1411623397,20,2.5699999999999998,5
"8298",1411627664,45,2.8199999999999998,19
"8298",1411656862,23,2.4700000000000002,25
"8298",1411684990,38,2.8599999999999999,22
"1811",1411404874,6,1.23,45
"3550",1411405265,8,1.8300000000000001,0
"1239",1411406292,14,1.03,38
"6408",1411406986,52,4.04,13
"6408",1411408066,7,2.3399999999999999,51
"6408",1411603638,18,2.9100000000000001,0
"1507",1411407543,14,1.03,19
"1507",1412042709,32,1.05,0
"8162",1411408057,24,1.49,35
"7014",1411410473,48,1.1200000000000001,32
"9679",1411410695,30,1.1299999999999999,6
"9679",1411424852,6,1.23,29
"5037",1411411639,43,1.3700000000000001,7
"5037",1412002012,3,1.0700000000000001,43
"5037",1412067173,8,1.21,1
"7479",1411412840,11,1.1200000000000001,2
"7479",1411636550,21,1.6000000000000001,39
"7479",1411668490,43,1.6399999999999999,28
"7479",1412081505,30,1.1799999999999999,33
"7479",1412083619,30,1.1799999999999999,29
"7598",1411413074,6,1.23,48
"6195",1411413530,30,1.1299999999999999,44
"6195",1411493358,8,1.1499999999999999,40
"6195",1411532799,3,1.04,11
"6195",1411603492,19,1.8700000000000001,0
"1774",1411417546,30,1.1299999999999999,22
"1774",1411546423,48,1.8200000000000001,45
"6216",1411417574,21,1.8400000000000001,5
"8958",1411419420,16,1.3100000000000001,37
"2786",1411419467,48,1.1200000000000001,0
"2063",1411420435,33,1.4199999999999999,7
"2063",1411620172,47,1.02,10
"2013",1411421354,51,2.6499999999999999,34
"2013",1411785179,3,2.0800000000000001,0
"2013",1411803909,49,3.46,36
"2013",1411804155,20,1.25,48
"2013",1411909555,38,1.25,0
"2941",1411421439,13,3.5699999999999998,1
"6487",1411421755,30,1.1299999999999999,31
"2716",1411423560,8,1.8300000000000001,34
"6407",1411424047,11,1.1200000000000001,10
"3323",1411424052,41,2.8500000000000001,38
"8854",1411424415,43,1.3700000000000001,25
"8854",1411786752,47,1.6799999999999999,23
"7296",1411426475,6,1.23,28
"1795",1411428442,14,1.03,7
"1795",1411452379,33,2.0099999999999998,4
"5488",1411428884,16,1.3100000000000001,8
"4129",1411429269,11,1.1200000000000001,7
"2052",1411430300,10,1.6100000000000001,39
"9324",1411431348,21,2.7799999999999998,0
"9324",1411441371,33,2.0099999999999998,22
"9324",1411466777,13,2.8500000000000001,35
"895",1411431801,47,1.52,0
"5769",1411431814,34,1.24,0
"5769",1411494756,33,2.0099999999999998,50
"6089",1411432002,8,1.1499999999999999,21
"6089",1411499725,6,3.2799999999999998,19
"6089",1411504070,15,1.27,5
"6089",1411818318,12,1.22,2
"6089",1411821204,47,1.6799999999999999,11
"6089",1411988425,22,1.6100000000000001,46
"6089",1412000261,3,1.0700000000000001,14
"5059",1411432021,18,2.02,12
"7411",1411432604,42,2.1899999999999999,0
"7411",1411602468,42,1.0800000000000001,34
"7411",1411749076,19,2.3999999999999999,12
"7411",1411885213,36,2.75,0
"7411",1411941769,12,1.9199999999999999,35
"7411",1411960153,29,1.4399999999999999,26
"7411",1411960260,24,1.51,28
"6352",1411432637,18,2.02,17
"1559",1411434534,4,2.1800000000000002,0
"2717",1411435613,50,1.75,49
"2717",1411476425,50,1.75,19
"2566",1411437418,15,1.27,0
"2566",1411441903,31,1.55,14
"2566",1411468229,46,1,36
"2566",1411494249,3,3.2999999999999998,45
"3928",1411439114,46,1,0
"3928",1411497715,31,1.55,38
"2096",1411440065,19,2.48,0
"2096",1411492655,8,1.1499999999999999,18
"9244",1411440097,50,1.75,0
"9244",1411691881,46,1.8600000000000001,0
"7321",1411440496,47,1.52,20
"4021",1411440623,8,1.1499999999999999,0
"5813",1411442559,42,2.1899999999999999,0
"5813",1411447742,46,1,47
"5813",1411520113,51,2.7400000000000002,0
"5813",1411526554,37,2.2000000000000002,50
"5813",1411528000,5,2.4300000000000002,36
"5813",1411575678,33,1.0600000000000001,16
"5813",1412065702,15,2.04,47
"5813",1412081587,25,1.1399999999999999,14
"191",1411443529,31,1.55,47
"191",1411461261,8,1.1499999999999999,30
"4369",1411443653,35,5.6600000000000001,47
"4369",1411477101,7,1.9299999999999999,19
"7515",1411443698,46,1,28
"7645",1411444098,15,1.27,0
"360",1411444634,46,1,17
"360",1411860711,13,1.3200000000000001,6
"7294",1411445469,42,2.1899999999999999,0
"7294",1411918272,7,1.28,50
"7294",1411941820,6,1.76,7
"796",1411446039,4,2.1800000000000002,0
"796",1411464897,42,2.1899999999999999,47
"4783",1411446121,8,1.1499999999999999,0
"4783",1411648378,7,1.4399999999999999,2
"4783",1411657605,11,2.6200000000000001,22
"4783",1411809394,51,1.55,21
"4783",1411856050,24,1.1299999999999999,27
"4783",1411975814,42,1.8799999999999999,7
"5239",1411448010,8,1.1499999999999999,27
"5239",1411962539,24,1.51,25
"6000",1411448081,34,1.24,50
"5795",1411449525,50,1.75,24
"9964",1411450079,50,1.75,26
"8497",1411450504,46,1,39
"3103",1411450551,7,1.9299999999999999,31
"3103",1412035538,48,1.54,0
"7414",1411450667,17,1.95,0
"7414",1411480692,8,1.1499999999999999,28
"7414",1411957157,20,2.4700000000000002,31
"7414",1412010622,24,1.51,35
"7414",1412011987,17,1.21,23
"8176",1411451529,31,1.55,20
"8176",1411890906,48,1.47,40
"8176",1411945170,26,2.3100000000000001,34
"6598",1411452114,46,1,0
"3070",1411452187,42,2.1899999999999999,14
"5557",1411452195,7,1.9299999999999999,0
"5557",1411679723,50,1.3600000000000001,37
"2961",1411452209,45,1.8700000000000001,8
"8865",1411452271,50,1.75,2
"8865",1411454511,41,2.3999999999999999,49
"8865",1411669813,3,1.4399999999999999,38
"9120",1411454886,46,1,8
"8233",1411455735,29,3.0699999999999998,28
"1742",1411455960,46,1,37
"657",1411456002,47,1.52,0
"657",1411485530,8,1.1499999999999999,46
"657",1411843549,42,1.5,0
"657",1411853976,11,1.0800000000000001,41
"771",1411456333,46,1,0
"771",1411817976,20,1.25,50
"771",1411834107,11,1.0800000000000001,19
"771",1412018456,6,2.2599999999999998,43
"4953",1411456689,8,1.1499999999999999,14
"4673",1411456840,15,1.27,12
"4673",1411562559,5,2.4300000000000002,26
"7195",1411457411,47,1.52,0
"7195",1411513125,14,4,31
"5976",1411457501,45,1.8700000000000001,32
"8478",1411458276,49,2.6299999999999999,12
"8982",1411458316,15,1.27,25
"8982",1411842394,12,1.22,13
"8778",1411458342,9,3.29,0
"8778",1411478313,28,3.27,8
"8778",1411504263,47,1.52,35
"6534",1411459365,50,1.75,21
"6534",1411498762,34,1.24,49
"3842",1411459599,46,1,2
"5934",1411459761,46,1,30
"2279",1411460046,8,1.1499999999999999,23
"607",1411460158,47,1.52,0
"4164",1411460973,51,3.9399999999999999,45
"4114",1411465760,13,2.8500000000000001,0
"2778",1411466022,8,1.1499999999999999,35
"6338",1411468483,46,1,14
"6338",1411514315,41,2.3999999999999999,23
"2742",1411468486,43,2.6200000000000001,30
"2742",1411493811,46,1,42
"8713",1411469320,31,1.55,21
"8713",1412042183,12,1.55,0
"9698",1411469762,34,1.24,40
"1802",1411471240,31,1.55,4
"1802",1411504041,15,1.27,23
"702",1411472171,17,1.95,1
"4379",1411472881,33,2.0099999999999998,0
"9111",1411473013,18,2.02,11
"6",1411473974,46,1,4
"6",1411635470,35,1.1399999999999999,28
"6",1411686271,30,1.45,26
"6",1411712410,17,1.9399999999999999,3
"6",1411741493,21,1.25,1
"6",1411760824,21,1.25,20
"6",1411879963,25,1.4099999999999999,45
"6",1412015928,50,1.21,37
"5640",1411474008,47,1.52,0
"5640",1411804628,11,1.0800000000000001,5
"8879",1411474068,7,1.9299999999999999,46
"8879",1411492891,33,2.0099999999999998,4
"3001",1411474165,46,1,36
"2288",1411474444,17,1.95,7
"1345",1411475092,34,1.24,35
"4055",1411475645,21,2.7799999999999998,20
"4055",1411518147,35,2.8300000000000001,0
"4055",1411562608,48,1.8200000000000001,35
"4055",1412031731,27,2.9300000000000002,33
"1511",1411476395,15,1.27,26
"1511",1411479649,8,1.1499999999999999,14
"842",1411477787,4,2.1800000000000002,0
"842",1411990755,3,1.0700000000000001,27
"5052",1411479305,15,1.27,11
"4744",1411479431,47,1.52,7
"4744",1411804205,20,1.25,12
"4418",1411480578,49,2.6299999999999999,41
"4418",1411605582,31,2.4700000000000002,0
"4418",1411640223,47,1.02,42
"571",1411480657,15,1.27,36
"4478",1411481622,49,2.6299999999999999,38
"7722",1411482635,19,2.48,34
"7722",1411731408,6,1.27,25
"833",1411482664,31,1.55,0
"7889",1411484648,8,1.1499999999999999,28
"2609",1411484649,46,1,27
"498",1411485905,17,1.95,0
"8288",1411486407,18,2.02,42
"8288",1412029083,41,1.05,47
"8288",1412081494,12,1.55,4
"2355",1411487986,33,2.0099999999999998,8
"2355",1411514810,8,1.1499999999999999,32
"6894",1411488880,46,1,32
"6894",1411503582,14,4,45
"4400",1411491438,13,2.8500000000000001,35
"9619",1411493929,34,1.24,49
"7655",1411498986,13,2.8500000000000001,0
"7535",1411499239,46,1,28
"3069",1411499425,15,1.27,34
"1772",1411499516,7,1.9299999999999999,15
"1772",1411829492,20,1.25,0
"1772",1412004201,40,2.02,46
"3921",1411499529,15,1.27,25
"3921",1412035543,12,1.55,0
"3921",1412104792,18,1.0800000000000001,2
"7204",1411502205,30,4.2000000000000002,0
"7204",1411512921,4,2.1800000000000002,29
"7204",1411706221,43,2.29,0
"2122",1411502323,31,1.55,0
"2122",1411653642,43,1.6399999999999999,9
"8770",1411502491,8,1.1499999999999999,12
"2037",1411504184,4,2.1800000000000002,43
"2037",1411726630,46,1.8600000000000001,36
"2037",1411765757,48,2.3300000000000001,12
"1541",1411504214,47,1.52,15
"4328",1411504938,15,1.27,3
"2487",1411504971,46,1,23
"3491",1411505195,7,1.9299999999999999,33
"3491",1411884806,6,1.76,15
"4559",1411505557,33,2.0099999999999998,34
"4888",1411506074,34,1.24,33
"4615",1411506182,8,1.1499999999999999,43
"4615",1411510719,15,1.27,19
"7467",1411509018,18,2.02,11
"7467",1412099652,13,2.7799999999999998,0
"5031",1411509892,15,1.27,38
"5031",1412037888,35,2.75,43
"353",1411509998,46,1,33
"6973",1411512530,34,1.24,20
"6973",1411694845,21,1.25,0
"6973",1411710672,46,1.8600000000000001,41
"6973",1411749989,5,1.3500000000000001,5
"6973",1411846912,27,2.3500000000000001,37
"7284",1411513509,15,1.27,49
"8419",1411514020,8,1.1499999999999999,1
"8419",1411786227,11,1.0800000000000001,0
"8419",1411819171,24,1.1299999999999999,10
"8780",1411515126,34,1.24,0
"8780",1411681812,21,1.6000000000000001,0
"4069",1411515458,47,1.52,38
"4069",1412016244,4,1.1499999999999999,7
"1460",1411515887,30,4.2000000000000002,46
"8930",1411518206,47,1.3600000000000001,0
"500",1411518476,36,2.6099999999999999,0
"500",1411523893,26,1.8300000000000001,35
"500",1411547194,42,1.0800000000000001,43
"500",1412034737,4,1.1499999999999999,30
"2983",1411518778,48,1.8200000000000001,0
"2983",1411545157,3,1.04,35
"2983",1411862187,13,1.3200000000000001,1
"1851",1411519137,26,1.8300000000000001,0
"1851",1411537413,42,1.0800000000000001,34
"1851",1411564676,36,2.6099999999999999,41
